id;Active (0/1);Name*;Categories (x,y,z,...);Price tax excl. Or Price tax excl;Tax rules id;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyy-mm-dd);Discount to (yyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Weight;Quantity;Short description;Description;Tags (x,y,z,...);Meta-title;Meta-keywords;Meta-description;URL rewritten;Text when in-stock;Text if back-order allowed;Image URLs (x,y,z,...);Feature;Only available online
;1;AMERICANA CHICKEN CORDON BLUE 500G;Home;26.2500;;;;;;;;;;;;6281050114143;;;;;;;;;;;;In stock;;;;
;1;AMERICANA MINCED BEEF 400G;Home;8.5000;;;;;;;;;;;;6281050116024;;;;;;;;;;;;In stock;;;;
;1;BAHLSEN LEIBNIZ BISCUITS 100G;Home;5.0000;;;;;;;;;;;;4017100104503;;;;;;;;;;;;In stock;;;;
;1;BAHLSEN CHOCOLATE FRIENDS 100G;Home;11.0000;;;;;;;;;;;;4017100216800;;;;;;;;;;;;In stock;;;;
;1;S PELLEGRINO WATER 750ML;Home;7.0000;;;;;;;;;;;;8002270017520;;;;;;;;;;;;In stock;;;;
;1;HD MINI CUP MANGO CREAM 100ML;Home;8.0000;;;;;;;;;;;;3415583265147;;;;;;;;;;;;In stock;;;;
;1;TABASCO GREEN PEPPER SAUCE 150ML;Home;25.0000;;;;;;;;;;;;011210009219;;;;;;;;;;;;In stock;;;;
;1;PINAR LABNEH 200G;Home;9.0000;;;;;;;;;;;;8690565130704;;;;;;;;;;;;In stock;;;;
;1;PINAR LABANEH LIGHT 200G;Home;9.0000;;;;;;;;;;;;8690565130711;;;;;;;;;;;;In stock;;;;
;1;PINAR LABANEH 400G;Home;17.0000;;;;;;;;;;;;8690565040720;;;;;;;;;;;;In stock;;;;
;1;PINAR BREAKFAST CREAM 100G;Home;4.7500;;;;;;;;;;;;8690565012673;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI LEMONADE 200ML;Home;1.5000;;;;;;;;;;;;6291030108062;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI BERRY COCKTAIL 200ML;Home;1.5000;;;;;;;;;;;;6291030103043;;;;;;;;;;;;In stock;;;;
;1;KELLOGGS CORN FLAKES 24G;Home;3.5000;;;;;;;;;;;;5050083393693;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI  LOW FAT YOGHURT 170G;Home;1.2500;;;;;;;;;;;;6291030400166;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI LOW FAT YOGHURT 400G;Home;3.2500;;;;;;;;;;;;6291030400159;;;;;;;;;;;;In stock;;;;
;1;AL AIN WATER 5LTR;Home;4.5000;;;;;;;;;;;;6291100850075;;;;;;;;;;;;In stock;;;;
;1;DETTOL MAC 4IN1 AQUA 900ML;Home;15.0000;;;;;;;;;;;;6295120001509;;;;;;;;;;;;In stock;;;;
;1;GILLETE 7 O CLOCK BLADE;Home;1.5000;;;;;;;;;;;;3014260316648;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI LOW FAT YOGHURT 1KG;Home;7.5000;;;;;;;;;;;;6291030400098;;;;;;;;;;;;In stock;;;;
;1;AQUAFINA WATER 600ML;Home;1.0000;;;;;;;;;;;;012000811395;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI STRAWBERRY MILK 500ML;Home;3.5000;;;;;;;;;;;;6291030500040;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI CHOCOLATE MILK 200ML;Home;1.7500;;;;;;;;;;;;6291030501023;;;;;;;;;;;;In stock;;;;
;1;GATORADE GRAPE 500ML;Home;5.0000;;;;;;;;;;;;4803925061110;;;;;;;;;;;;In stock;;;;
;1;PINAR LABNEH  WITH ZATAR 200G;Home;9.2500;;;;;;;;;;;;8690565030745;;;;;;;;;;;;In stock;;;;
;1;BE NATURAL FRUIT & NUT 50G;Home;7.5000;;;;;;;;;;;;9300771784880;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI CHOCOLATE MILK 500ML;Home;3.5000;;;;;;;;;;;;6291030501016;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI FC YOGHURT 400G;Home;3.2500;;;;;;;;;;;;6291030400142;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI ORANGE CARROT JUICE 500 ML;Home;3.2500;;;;;;;;;;;;6291030920152;;;;;;;;;;;;In stock;;;;
;1;GATORADE PINK LEMONADE PET 500ML;Home;5.0000;;;;;;;;;;;;4803925062155;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI MILK RICE PLAIN 150G;Home;2.0000;;;;;;;;;;;;6291030860014;;;;;;;;;;;;In stock;;;;
;1;A/G BREAD CRUMBS PLAIN 425G;Home;8.7500;;;;;;;;;;;;717273501508;;;;;;;;;;;;In stock;;;;
;1;BOY BAWANG CORNICK ADOBO 100G;Home;2.5000;;;;;;;;;;;;4809011681095;;;;;;;;;;;;In stock;;;;
;1;ALMARAI LF LABAN 1 LTR;Home;7.0000;;;;;;;;;;;;6281007118231;;;;;;;;;;;;In stock;;;;
;1;HE SHAMPOO IGNITE MY COLOUR 400ML;Home;17.0000;;;;;;;;;;;;5011321609341;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI ROBIVIA LF LABAN 500ML;Home;3.5000;;;;;;;;;;;;6291030300220;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI ROBIVIA LF LABAN 200ML;Home;1.7500;;;;;;;;;;;;6291030504017;;;;;;;;;;;;In stock;;;;
;1;KELLOGGS SPECIAL K OATS&HONEY 375G;Home;25.0000;;;;;;;;;;;;5050083533921;;;;;;;;;;;;In stock;;;;
;1;PLEDGE FURNITURE POLISH 250ML;Home;13.7500;;;;;;;;;;;;6281100870630;;;;;;;;;;;;In stock;;;;
;1;MR MUSCLE WINDEX ORIGINAL 768ML;Home;11.5000;;;;;;;;;;;;6281100870692;;;;;;;;;;;;In stock;;;;
;1;DRANO CRYSTALS 18OZ;Home;18.0000;;;;;;;;;;;;019800001131;;;;;;;;;;;;In stock;;;;
;1;DRANO LIQUID 32OZ;Home;13.0000;;;;;;;;;;;;019800001162;;;;;;;;;;;;In stock;;;;
;1;TOBLERONE MINI BAY 200G;Home;14.7500;;;;;;;;;;;;7622200009176;;;;;;;;;;;;In stock;;;;
;1;ALMARAI FETA CHEESE 200G;Home;6.2500;;;;;;;;;;;;6281007021937;;;;;;;;;;;;In stock;;;;
;1;ORAL B 3 EFFECT MEDIUM 40;Home;6.5000;;;;;;;;;;;;8888826016588;;;;;;;;;;;;In stock;;;;
;1;PAMPERS PREMIUM CARE 4 LARGE 7-18;Home;35.0000;;;;;;;;;;;;4015400309185;;;;;;;;;;;;In stock;;;;
;1;PAMPERS AB 3 MEDIUM 4-9;Home;19.0000;;;;;;;;;;;;4015400405948;;;;;;;;;;;;In stock;;;;
;1;TIDE FRONT LOARD 1.5KG 10% OFF;Home;21.0000;;;;;;;;;;;;5413149972926;;;;;;;;;;;;In stock;;;;
;1;ARIEL GREEN COLOUR 3KG 10%OFF;Home;41.7500;;;;;;;;;;;;5413149903067;;;;;;;;;;;;In stock;;;;
;1;ARIEL GREEN 3KG 10%OFF;Home;41.7500;;;;;;;;;;;;5413149902855;;;;;;;;;;;;In stock;;;;
;1;HEAD&SHOULDERS HAIRFALL DEFENSE 400ML;Home;22.7500;;;;;;;;;;;;5011321525832;;;;;;;;;;;;In stock;;;;
;1;HEAD%SHOULDERS HAIR ENDURANCE 400ML;Home;22.0000;;;;;;;;;;;;5011321656390;;;;;;;;;;;;In stock;;;;
;1;GILLETTE BLUE AFTER SHAVE LOTION 100ML;Home;33.0000;;;;;;;;;;;;7702018883820;;;;;;;;;;;;In stock;;;;
;1;555 SARDINES HOT 155G;Home;2.5000;;;;;;;;;;;;748485200026;;;;;;;;;;;;In stock;;;;
;1;555 SARDINES 155G;Home;2.5000;;;;;;;;;;;;748485200019;;;;;;;;;;;;In stock;;;;
;1;CENTURY TUNA CALDERETA 180G;Home;5.0000;;;;;;;;;;;;748485100166;;;;;;;;;;;;In stock;;;;
;1;CENTURY TUNA FLAKES IN VEG OIL 180G;Home;5.5000;;;;;;;;;;;;748485100081;;;;;;;;;;;;In stock;;;;
;1;LUCKY ME NOODLES KALAMANSI 60G;Home;1.5000;;;;;;;;;;;;4807770270123;;;;;;;;;;;;In stock;;;;
;1;LUCKY ME NOODLES BEEF 55G;Home;1.5000;;;;;;;;;;;;4807770270017;;;;;;;;;;;;In stock;;;;
;1;GLADE CANDLE FRENCH VANILLA 113G;Home;18.5000;;;;;;;;;;;;046500157165;;;;;;;;;;;;In stock;;;;
;1;DUBAI MACARONI SPAGHETTI 400G;Home;3.7500;;;;;;;;;;;;6291047030394;;;;;;;;;;;;In stock;;;;
;1;CG GRAPE LEAVES 16OZ;Home;24.2500;;;;;;;;;;;;032894011077;;;;;;;;;;;;In stock;;;;
;1;3M SINGLE NAILSAVER 1CT;Home;3.7500;;;;;;;;;;;;8690734357369;;;;;;;;;;;;In stock;;;;
;1;CENTURY TUNA ADOBO 180G;Home;5.0000;;;;;;;;;;;;748485100111;;;;;;;;;;;;In stock;;;;
;1;CENTURY TUNA CORNED TUNA 180G;Home;5.5000;;;;;;;;;;;;748485102313;;;;;;;;;;;;In stock;;;;
;1;CENTURY TUNA MECHADO 180G;Home;5.0000;;;;;;;;;;;;748485100142;;;;;;;;;;;;In stock;;;;
;1;CENTURY TUNA HOT 7 SPICY 180G;Home;5.5000;;;;;;;;;;;;748485100098;;;;;;;;;;;;In stock;;;;
;1;JACK & JILL CHIPPY BBQ 110G;Home;3.7500;;;;;;;;;;;;4800016643095;;;;;;;;;;;;In stock;;;;
;1;JACK & JILL CHIPPY CHILLI&CHEESE 110G;Home;3.7500;;;;;;;;;;;;4800016641503;;;;;;;;;;;;In stock;;;;
;1;LAYS CHIPS YOGURT & HERBS 185G;Home;6.2500;;;;;;;;;;;;6281036108807;;;;;;;;;;;;In stock;;;;
;1;OISHY PRAWN CRACKERS SPICY 50X60GM;Home;2.7500;;;;;;;;;;;;4800194105965;;;;;;;;;;;;In stock;;;;
;1;OISHY PRAWN CRACKERS REGULAR50X60GM;Home;2.7500;;;;;;;;;;;;4891208040136;;;;;;;;;;;;In stock;;;;
;1;AL MARAI BANANA MILK 150ML;Home;1.7500;;;;;;;;;;;;6281007020305;;;;;;;;;;;;In stock;;;;
;1;QUAKER WHITE OATS 500G;Home;10.0000;;;;;;;;;;;;8710100101218;;;;;;;;;;;;In stock;;;;
;1;"MAMA SITA""S TAMARIND MIX 50GM";Home;3.5000;;;;;;;;;;;;025407803108;;;;;;;;;;;;In stock;;;;
;1;H&S SHAMPOO ANTI BREAKAGE 200ML;Home;12.0000;;;;;;;;;;;;5011321525801;;;;;;;;;;;;In stock;;;;
;1;LINDT SWISS TRADITION DELUXE 215G;Home;60.0000;;;;;;;;;;;;7610400075572;;;;;;;;;;;;In stock;;;;
;1;MR MUSCLE WINDEX BERRIES 768ML;Home;11.5000;;;;;;;;;;;;6281100870715;;;;;;;;;;;;In stock;;;;
;1;MR MUSCLE WINDEX LIME 768ML;Home;11.5000;;;;;;;;;;;;6281100871934;;;;;;;;;;;;In stock;;;;
;1;PAMPERS PREMIUM CARE CP JUNIOR 5X21;Home;35.0000;;;;;;;;;;;;4015400309246;;;;;;;;;;;;In stock;;;;
;1;JACK&JILL NACHO CHEESE MR. CHIPS 100GM;Home;3.7500;;;;;;;;;;;;4800016653094;;;;;;;;;;;;In stock;;;;
;1;TOILET TISSUE SANITA CLUB4ROLL;Home;8.7500;;;;;;;;;;;;6281017202630;;;;;;;;;;;;In stock;;;;
;1;PLEDGE FURNITURE POLISH ORANGE 300ML;Home;13.7500;;;;;;;;;;;;6281100872719;;;;;;;;;;;;In stock;;;;
;1;JACK&JILL ROLLER CASTER-85G;Home;4.0000;;;;;;;;;;;;4800016661099;;;;;;;;;;;;In stock;;;;
;1;LUCKY ME PANCIT CANTON SPICY 60G;Home;1.5000;;;;;;;;;;;;4807770272554;;;;;;;;;;;;In stock;;;;
;1;LIPTON CLEAR GREEN TEA PEAR &PEACH FLAVOR 320ML;Home;2.0000;;;;;;;;;;;;6281168001793;;;;;;;;;;;;In stock;;;;
;1;JACK&JILL TOSTILLASNACHO CHEESE72G;Home;4.0000;;;;;;;;;;;;4800016652134;;;;;;;;;;;;In stock;;;;
;1;SHEBA CIG TUNA &PRAWN 80G;Home;6.5000;;;;;;;;;;;;6294001810575;;;;;;;;;;;;In stock;;;;
;1;GILLET VENUS PASSION RAZOR;Home;25.0000;;;;;;;;;;;;3014260262709;;;;;;;;;;;;In stock;;;;
;1;GILLET VENUS 4S;Home;60.0000;;;;;;;;;;;;3014260285425;;;;;;;;;;;;In stock;;;;
;1;ARIEL 1.5KG;Home;26.0000;;;;;;;;;;;;5410076278107;;;;;;;;;;;;In stock;;;;
;1;WHISKAS CAT FOOD OCEAN FISH 1.4KG;Home;28.0000;;;;;;;;;;;;9310022866104;;;;;;;;;;;;In stock;;;;
;1;CREST TP SALTPOWER FRESHMINT;Home;6.7500;;;;;;;;;;;;5013965896613;;;;;;;;;;;;In stock;;;;
;1;LIFCO GREEN PIECE 400G;Home;4.5000;;;;;;;;;;;;783963002372;;;;;;;;;;;;In stock;;;;
;1;LIPTON EXHOTIC FRUIT 320ML;Home;2.5000;;;;;;;;;;;;6281168001830;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI KIWI&LIME JUICE 1L;Home;6.5000;;;;;;;;;;;;6291030930021;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI KIWI&LIME JUICE 500ML;Home;3.2500;;;;;;;;;;;;6291030930038;;;;;;;;;;;;In stock;;;;
;1;AL RAWABI KIWI &LIME 200ML;Home;1.5000;;;;;;;;;;;;6291030930045;;;;;;;;;;;;In stock;;;;
;1;PHILIPS ENERGY SAVER 11W;Home;13.7500;;;;;;;;;;;;8727900871081;;;;;;;;;;;;In stock;;;;
;1;IMATION DVD+RW 4.7GB;Home;10.0000;;;;;;;;;;;;051122199172;;;;;;;;;;;;In stock;;;;
;1;BAHLESN NUSS DESERT125G;Home;12.2500;;;;;;;;;;;;4017100134005;;;;;;;;;;;;In stock;;;;
;1;BAHLSEN DELICE 100G;Home;12.2500;;;;;;;;;;;;4017100265006;;;;;;;;;;;;In stock;;;;
;1;GLADE CANDLE LAVENDER&VANNILA;Home;18.5000;;;;;;;;;;;;046500715877;;;;;;;;;;;;In stock;;;;
